Address,Size,Name,SourceFile,HasReloc,IsCallTarget
0x00460FB0,112,sub_00460FB0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00461020,37,sub_00461020,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00461045,11,sub_00461045,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00461050,140,sub_00461050,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x004610DC,44,sub_004610DC,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00461108,10,sub_00461108,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00461112,11,sub_00461112,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x0046111D,11,sub_0046111D,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00461128,86,sub_00461128,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x0046117E,18,sub_0046117E,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00461190,128,sub_00461190,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00461210,9,sub_00461210,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00461219,7,sub_00461219,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00461220,336,sub_00461220,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00461370,128,sub_00461370,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x004613F0,32,sub_004613F0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x00461410,32,sub_00461410,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x00461430,48,sub_00461430,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x00461460,32,sub_00461460,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00461480,32,sub_00461480,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x004614A0,56,sub_004614A0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x004614D8,24,sub_004614D8,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x004614F0,100,sub_004614F0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00461554,15,sub_00461554,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00461563,40,sub_00461563,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x0046158B,15,sub_0046158B,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x0046159A,69,sub_0046159A,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x004615DF,15,sub_004615DF,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x004615EE,98,sub_004615EE,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00461650,544,sub_00461650,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00461870,113,sub_00461870,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x004618E1,319,sub_004618E1,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00461A20,80,sub_00461A20,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00461A70,16,sub_00461A70,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00461A80,16,sub_00461A80,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00461A90,16,sub_00461A90,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00461AA0,240,sub_00461AA0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00461B90,104,sub_00461B90,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00461BF8,9,sub_00461BF8,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00461C01,271,sub_00461C01,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00461D10,800,sub_00461D10,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00462030,93,sub_00462030,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x0046208D,211,sub_0046208D,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00462160,117,sub_00462160,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x004621D5,11,sub_004621D5,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x004621E0,49,sub_004621E0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00462211,633,sub_00462211,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x0046248A,9,sub_0046248A,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00462493,541,sub_00462493,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x004626B0,117,sub_004626B0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00462725,11,sub_00462725,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00462730,789,sub_00462730,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00462A45,9,sub_00462A45,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00462A4E,530,sub_00462A4E,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00462C60,191,sub_00462C60,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00462D1F,174,sub_00462D1F,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00462DCD,9,sub_00462DCD,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00462DD6,138,sub_00462DD6,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00462E60,688,sub_00462E60,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00463110,73,sub_00463110,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00463159,183,sub_00463159,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00463210,219,sub_00463210,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x004632EB,597,sub_004632EB,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00463540,432,sub_00463540,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x004636F0,85,sub_004636F0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00463745,249,sub_00463745,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x0046383E,1266,sub_0046383E,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00463D30,43,sub_00463D30,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00463D5B,46,sub_00463D5B,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00463D89,183,sub_00463D89,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00463E40,208,sub_00463E40,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00463F10,277,sub_00463F10,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00464025,228,sub_00464025,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00464109,83,sub_00464109,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x0046415C,11,sub_0046415C,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x00464167,11,sub_00464167,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x00464172,16,sub_00464172,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x00464182,15,sub_00464182,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x00464191,16,sub_00464191,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x004641A1,16,sub_004641A1,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x004641B1,15,sub_004641B1,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x004641C0,16,sub_004641C0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x004641D0,11,sub_004641D0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x004641DB,11,sub_004641DB,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x004641E6,11,sub_004641E6,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x004641F1,163,sub_004641F1,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x00464294,73,sub_00464294,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x004642DD,8,sub_004642DD,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x004642E5,8,sub_004642E5,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x004642ED,8,sub_004642ED,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x004642F5,9,sub_004642F5,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x004642FE,54,sub_004642FE,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x00464334,92,sub_00464334,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x00464390,576,sub_00464390,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x004645D0,64,sub_004645D0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00464610,464,sub_00464610,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x004647E0,1248,sub_004647E0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00464CC0,528,sub_00464CC0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00464ED0,912,sub_00464ED0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00465260,218,sub_00465260,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x0046533A,490,sub_0046533A,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00465524,604,sub_00465524,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00465780,720,sub_00465780,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00465A50,32,sub_00465A50,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00465A70,40,sub_00465A70,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00465A98,284,sub_00465A98,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00465BB4,268,sub_00465BB4,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00465CC0,128,sub_00465CC0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00465D40,272,sub_00465D40,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00465E50,106,sub_00465E50,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00465EBA,278,sub_00465EBA,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00465FD0,144,sub_00465FD0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00466060,48,sub_00466060,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00466090,32,sub_00466090,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x004660B0,32,sub_004660B0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x004660D0,48,sub_004660D0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00466100,32,sub_00466100,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00466120,128,sub_00466120,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x004661A0,144,sub_004661A0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00466230,144,sub_00466230,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x004662C0,112,sub_004662C0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00466330,80,sub_00466330,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00466380,96,sub_00466380,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x004663E0,96,sub_004663E0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00466440,32,sub_00466440,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x00466460,32,sub_00466460,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x00466480,32,sub_00466480,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x004664A0,32,sub_004664A0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x004664C0,64,sub_004664C0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00466500,96,sub_00466500,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00466560,96,sub_00466560,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x004665C0,96,sub_004665C0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00466620,32,sub_00466620,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x00466640,32,sub_00466640,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x00466660,384,sub_00466660,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x004667E0,352,sub_004667E0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00466940,187,sub_00466940,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x004669FB,59,sub_004669FB,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00466A36,378,sub_00466A36,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00466BB0,32,sub_00466BB0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00466BD0,208,sub_00466BD0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00466CA0,208,sub_00466CA0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00466D70,208,sub_00466D70,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00466E40,208,sub_00466E40,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00466F10,112,sub_00466F10,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00466F80,128,sub_00466F80,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00467000,112,sub_00467000,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00467070,80,sub_00467070,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x004670C0,80,sub_004670C0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00467110,112,sub_00467110,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00467180,32,sub_00467180,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x004671A0,32,sub_004671A0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x004671C0,32,sub_004671C0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x004671E0,16,sub_004671E0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x004671F0,32,sub_004671F0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00467210,128,sub_00467210,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00467290,256,sub_00467290,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00467390,176,sub_00467390,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00467440,16,sub_00467440,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00467450,48,sub_00467450,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00467480,96,sub_00467480,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x004674E0,176,sub_004674E0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00467590,96,sub_00467590,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x004675F0,16,sub_004675F0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00467600,32,sub_00467600,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00467620,32,sub_00467620,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00467640,16,sub_00467640,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00467650,360,sub_00467650,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x004677B8,24,sub_004677B8,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x004677D0,656,sub_004677D0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00467A60,32,sub_00467A60,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00467A80,32,sub_00467A80,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x00467AA0,144,sub_00467AA0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00467B30,16,sub_00467B30,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00467B40,1383,sub_00467B40,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x004680A7,10,sub_004680A7,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x004680B1,10,sub_004680B1,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x004680BB,94,sub_004680BB,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x00468119,7,sub_00468119,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x00468120,7,sub_00468120,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x00468127,7,sub_00468127,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x0046812E,7,sub_0046812E,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x00468135,28,sub_00468135,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x00468151,6,sub_00468151,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x00468157,4,sub_00468157,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x0046815B,198,sub_0046815B,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x00468221,127,sub_00468221,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x004682A0,80,sub_004682A0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x004682F0,48,sub_004682F0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00468320,33,sub_00468320,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00468341,24,sub_00468341,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00468359,23,sub_00468359,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00468370,32,sub_00468370,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00468390,160,sub_00468390,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00468430,32,sub_00468430,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00468450,32,sub_00468450,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00468470,27,sub_00468470,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x0046848B,91,sub_0046848B,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x004684E6,130,sub_004684E6,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x00468568,12,sub_00468568,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x00468574,8,sub_00468574,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x0046857C,36,sub_0046857C,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x004685A0,208,sub_004685A0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00468670,256,sub_00468670,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00468770,48,sub_00468770,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x004687A0,62,sub_004687A0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x004687DE,240,sub_004687DE,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x004688CE,114,sub_004688CE,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00468940,80,sub_00468940,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00468990,165,sub_00468990,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00468A35,59,sub_00468A35,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00468A70,48,sub_00468A70,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00468AA0,64,sub_00468AA0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00468AE0,64,sub_00468AE0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00468B20,17,sub_00468B20,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00468B31,31,sub_00468B31,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00468B50,64,sub_00468B50,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00468B90,64,sub_00468B90,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00468BD0,176,sub_00468BD0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00468C80,64,sub_00468C80,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00468CC0,32,sub_00468CC0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00468CE0,32,sub_00468CE0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x00468D00,32,sub_00468D00,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,True,False
0x00468D20,288,sub_00468D20,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00468E40,192,sub_00468E40,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00468F00,256,sub_00468F00,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00469000,400,sub_00469000,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00469190,29,sub_00469190,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x004691AD,19,sub_004691AD,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x004691C0,208,sub_004691C0,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00469290,128,sub_00469290,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00469310,240,sub_00469310,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00469400,48,sub_00469400,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00469430,32,sub_00469430,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00469450,55,sub_00469450,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00469487,118,sub_00469487,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x004694FD,35,sub_004694FD,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00469520,16,sub_00469520,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,False
0x00469530,96,sub_00469530,D:\NFS\Nfs5\game\Common\Render\thrash_init.c,False,True
0x00469590,208,sub_00469590,D:\NFS\Nfs5\game\Common\World\scene.c,False,True
0x00469660,48,sub_00469660,D:\NFS\Nfs5\game\Common\World\scene.c,True,False
0x00469690,16,sub_00469690,D:\NFS\Nfs5\game\Common\World\scene.c,True,False
0x004696A0,378,sub_004696A0,D:\NFS\Nfs5\game\Common\World\scene.c,True,False
0x0046981A,45,sub_0046981A,D:\NFS\Nfs5\game\Common\World\scene.c,False,False
0x00469847,198,sub_00469847,D:\NFS\Nfs5\game\Common\World\scene.c,True,False
0x0046990D,267,sub_0046990D,D:\NFS\Nfs5\game\Common\World\scene.c,True,False
0x00469A18,246,sub_00469A18,D:\NFS\Nfs5\game\Common\World\scene.c,True,False
0x00469B0E,270,sub_00469B0E,D:\NFS\Nfs5\game\Common\World\scene.c,True,False
0x00469C1C,20,sub_00469C1C,D:\NFS\Nfs5\game\Common\World\scene.c,False,False
0x00469C30,272,sub_00469C30,D:\NFS\Nfs5\game\Common\World\scene.c,True,False
0x00469D40,96,sub_00469D40,D:\NFS\Nfs5\game\Common\World\scene.c,True,False
0x00469DA0,48,sub_00469DA0,D:\NFS\Nfs5\game\Common\World\scene.c,True,False
0x00469DD0,32,sub_00469DD0,D:\NFS\Nfs5\game\Common\World\scene.c,True,False
0x00469DF0,16,sub_00469DF0,D:\NFS\Nfs5\game\Common\World\scene.c,False,True
0x00469E00,16,sub_00469E00,D:\NFS\Nfs5\game\Common\World\scene.c,False,True
0x00469E10,16,sub_00469E10,D:\NFS\Nfs5\game\Common\World\scene.c,False,True
0x00469E20,16,sub_00469E20,D:\NFS\Nfs5\game\Common\World\scene.c,False,True
0x00469E30,16,sub_00469E30,D:\NFS\Nfs5\game\Common\World\scene.c,False,True
0x00469E40,16,sub_00469E40,D:\NFS\Nfs5\game\Common\World\scene.c,False,True
0x00469E50,16,sub_00469E50,D:\NFS\Nfs5\game\Common\World\scene.c,False,True
0x00469E60,16,sub_00469E60,D:\NFS\Nfs5\game\Common\World\scene.c,False,True
0x00469E70,16,sub_00469E70,D:\NFS\Nfs5\game\Common\World\scene.c,False,True
0x00469E80,16,sub_00469E80,D:\NFS\Nfs5\game\Common\World\scene.c,False,True
0x00469E90,16,sub_00469E90,D:\NFS\Nfs5\game\Common\World\scene.c,False,True
0x00469EA0,48,sub_00469EA0,D:\NFS\Nfs5\game\Common\World\scene.c,False,True
0x00469ED0,16,sub_00469ED0,D:\NFS\Nfs5\game\Common\World\scene.c,False,True
0x00469EE0,106,sub_00469EE0,D:\NFS\Nfs5\game\Common\World\scene.c,False,True
0x00469F4A,1222,sub_00469F4A,D:\NFS\Nfs5\game\Common\World\scene.c,False,False
0x0046A410,32,sub_0046A410,D:\NFS\Nfs5\game\Common\World\scene.c,True,False
0x0046A430,32,sub_0046A430,D:\NFS\Nfs5\game\Common\World\scene.c,True,False
0x0046A450,416,sub_0046A450,D:\NFS\Nfs5\game\Common\World\scene.c,False,True
0x0046A5F0,48,sub_0046A5F0,D:\NFS\Nfs5\game\Common\World\scene.c,True,False
0x0046A620,300,sub_0046A620,D:\NFS\Nfs5\game\Common\World\scene.c,True,False
0x0046A74C,45,sub_0046A74C,D:\NFS\Nfs5\game\Common\World\scene.c,False,False
0x0046A779,131,sub_0046A779,D:\NFS\Nfs5\game\Common\World\scene.c,True,False
0x0046A7FC,152,sub_0046A7FC,D:\NFS\Nfs5\game\Common\World\scene.c,True,False
0x0046A894,156,sub_0046A894,D:\NFS\Nfs5\game\Common\World\scene.c,True,False
0x0046A930,210,sub_0046A930,D:\NFS\Nfs5\game\Common\World\scene.c,True,False
0x0046AA02,378,sub_0046AA02,D:\NFS\Nfs5\game\Common\World\scene.c,True,False
0x0046AB7C,20,sub_0046AB7C,D:\NFS\Nfs5\game\Common\World\scene.c,False,False
0x0046AB90,400,sub_0046AB90,D:\NFS\Nfs5\game\Common\World\scene.c,True,False
0x0046AD20,400,sub_0046AD20,D:\NFS\Nfs5\game\Common\World\scene.c,True,False
0x0046AEB0,232,sub_0046AEB0,D:\NFS\Nfs5\game\Common\World\scene.c,True,False
0x0046AF98,56,sub_0046AF98,D:\NFS\Nfs5\game\Common\World\scene.c,False,False
0x0046AFD0,48,sub_0046AFD0,D:\NFS\Nfs5\game\Common\World\scene.c,True,False
